otherwise	7.9539874E-5
traditional	7.9494755E-5
loved	7.922406E-5
ahead	7.917894E-5
charge	7.9133824E-5
lawyers	7.9133824E-5
mom	7.9133824E-5
democrats	7.9043595E-5
raised	7.9043595E-5
authority	7.9043595E-5
status	7.899848E-5
activation	7.895336E-5
career	7.890825E-5
create	7.881801E-5
meant	7.87729E-5
success	7.87729E-5
sit	7.872778E-5
selection	7.8637546E-5
square	7.8637546E-5
separate	7.854732E-5
editorial	7.85022E-5
fund	7.85022E-5
jobs	7.845708E-5
reference	7.841197E-5
meaning	7.832173E-5
saving	7.8231504E-5
negative	7.8096156E-5
county	7.8096156E-5
phase	7.805104E-5
voice	7.787057E-5
wear	7.778034E-5
rich	7.7735225E-5
sexual	7.746453E-5
carried	7.741941E-5
mass	7.7374294E-5
wow	7.7374294E-5
perfect	7.7329176E-5
selected	7.723895E-5
israel	7.71036E-5
author	7.696825E-5
estimated	7.68329E-5
hiv	7.68329E-5
e-mail	7.674267E-5
active	7.669755E-5
investors	7.669755E-5
minute	7.65622E-5
microsoft	7.65622E-5
moving	7.6517084E-5
tour	7.6517084E-5
funds	7.647197E-5
usa	7.647197E-5
trouble	7.6426855E-5
claims	7.629151E-5
dark	7.629151E-5
extra	7.629151E-5
girls	7.629151E-5
reporting	7.620127E-5
pass	7.615616E-5
male	7.615616E-5
aid	7.615616E-5
tend	7.6020806E-5
cars	7.593058E-5
brown	7.593058E-5
testing	7.588546E-5
bar	7.588546E-5
findings	7.584034E-5
happens	7.584034E-5
prices	7.584034E-5
club	7.579523E-5
helped	7.579523E-5
produce	7.575011E-5
serve	7.575011E-5
useful	7.570499E-5
april	7.5614764E-5
fold	7.5614764E-5
comparison	7.547942E-5
mrna	7.538918E-5
song	7.534406E-5
largest	7.525383E-5
forward	7.525383E-5
smaller	7.5118485E-5
surface	7.5118485E-5
fair	7.502825E-5
mention	7.502825E-5
conference	7.502825E-5
delivery	7.498314E-5
degree	7.493802E-5
prior	7.484779E-5
richard	7.480267E-5
instance	7.4757554E-5
famous	7.4757554E-5
random	7.4712436E-5
requirements	7.4667325E-5
reform	7.462221E-5
detected	7.462221E-5
defined	7.457709E-5
title	7.444174E-5
reduce	7.439662E-5
environment	7.435151E-5
image	7.4306394E-5
ad	7.4306394E-5
material	7.4261276E-5
faith	7.412593E-5
sets	7.408081E-5
bin	7.408081E-5
immediately	7.403569E-5
follow	7.403569E-5
possibility	7.403569E-5
dallas	7.3900344E-5
wide	7.385523E-5
oil	7.385523E-5
solution	7.385523E-5
dad	7.371988E-5
benefit	7.367477E-5
net	7.367477E-5
opportunity	7.367477E-5
genetic	7.358453E-5
lake	7.358453E-5
attacks	7.353942E-5
female	7.34943E-5
respectively	7.3449184E-5
remain	7.3449184E-5
sister	7.3449184E-5
posted	7.3404066E-5
reached	7.3404066E-5
elements	7.3404066E-5
worse	7.3358955E-5
temperature	7.3358955E-5
transcription	7.331384E-5
william	7.32236E-5
respect	7.32236E-5
records	7.313337E-5
baseball	7.308825E-5
avoid	7.304314E-5
newspapers	7.290779E-5
editor	7.286268E-5
message	7.272732E-5
france	7.268221E-5
operations	7.263709E-5
thank	7.263709E-5
camp	7.2591974E-5
eventually	7.2591974E-5
fred	7.2591974E-5
fast	7.254686E-5
floor	7.241151E-5
chairman	7.23664E-5
telling	7.232128E-5
reach	7.223105E-5
presented	7.2140814E-5
gun	7.2095696E-5
secret	7.200547E-5
radio	7.200547E-5
fear	7.191523E-5
influence	7.191523E-5
measured	7.191523E-5
analyses	7.1689654E-5
spot	7.1644536E-5
details	7.1644536E-5
spanish	7.146407E-5
candidate	7.141895E-5
subjects	7.141895E-5
tested	7.137384E-5
expensive	7.132872E-5
agreement	7.1283604E-5
statement	7.1283604E-5
deep	7.1193375E-5
continued	7.114826E-5
firm	7.105803E-5
whereas	7.105803E-5
prepared	7.101291E-5
increasing	7.092267E-5
contact	7.0787326E-5
statistical	7.0742215E-5
link	7.0742215E-5
therapy	7.06971E-5
color	7.06971E-5
internal	7.065198E-5
hotel	7.060686E-5
yourself	7.056175E-5
paying	7.051663E-5
german	7.047151E-5
regular	7.047151E-5
passed	7.0381284E-5
putting	7.0381284E-5
jones	7.0381284E-5
brother	7.0336166E-5
units	7.0336166E-5
houses	7.029105E-5
showing	7.029105E-5
pattern	7.024594E-5
failed	7.024594E-5
executives	7.024594E-5
easily	7.020082E-5
sun	7.01557E-5
exchange	7.01557E-5
sleep	7.011058E-5
calling	7.011058E-5
gotten	7.006547E-5
thousands	7.002035E-5
pain	6.993012E-5
born	6.993012E-5
plants	6.993012E-5
contains	6.993012E-5
london	6.9885005E-5
sea	6.974966E-5
grand	6.970454E-5
medium	6.970454E-5
laws	6.970454E-5
trip	6.970454E-5
damn	6.965942E-5
ratio	6.9524074E-5
weather	6.9433845E-5
band	6.938873E-5
card	6.929849E-5
understanding	6.929849E-5
lose	6.929849E-5
northern	6.929849E-5
england	6.925338E-5
sold	6.916314E-5
coverage	6.916314E-5
leaving	6.916314E-5
currently	6.916314E-5
dinner	6.911803E-5
strategy	6.9027796E-5
caused	6.9027796E-5
conservative	6.898268E-5
ended	6.893757E-5
generation	6.893757E-5
materials	6.889245E-5
sitting	6.884733E-5
build	6.87571E-5
probe	6.853152E-5
appeared	6.84864E-5
etc	6.84864E-5
infection	6.839617E-5
commercial	6.830593E-5
claim	6.826082E-5
secretary	6.8215704E-5
election	6.8170586E-5
mexico	6.8170586E-5
cycle	6.799012E-5
die	6.799012E-5
starr	6.799012E-5
attorney	6.799012E-5
nobody	6.785477E-5
molecular	6.785477E-5
hill	6.785477E-5
possibly	6.7719426E-5
bob	6.7719426E-5
flow	6.7719426E-5
religious	6.767431E-5
hall	6.758408E-5
army	6.753896E-5
reduction	6.749384E-5
applied	6.744873E-5
christmas	6.740361E-5
debate	6.731338E-5
tree	6.731338E-5
wild	6.717803E-5
league	6.713292E-5
successful	6.713292E-5
demand	6.713292E-5
kid	6.704268E-5
estimate	6.695245E-5
biggest	6.6862216E-5
willow	6.6862216E-5
adult	6.6862216E-5
anymore	6.6862216E-5
sources	6.6862216E-5
ph	6.6862216E-5
via	6.6817105E-5
breast	6.677199E-5
safety	6.677199E-5
improve	6.668175E-5
tonight	6.659152E-5
obviously	6.6456174E-5
tom	6.6456174E-5
content	6.6411056E-5
southern	6.632083E-5
authors	6.632083E-5
forms	6.627571E-5
agreed	6.623059E-5
library	6.623059E-5
vice	6.618547E-5
patterns	6.614036E-5
russian	6.6005014E-5
willing	6.591478E-5
figures	6.586966E-5
absence	6.586966E-5
develop	6.582455E-5
muscle	6.577943E-5
animal	6.568919E-5
amino	6.564408E-5
bed	6.564408E-5
analyzed	6.564408E-5
waiting	6.5508735E-5
wes	6.546362E-5
trust	6.537338E-5
caught	6.532827E-5
correct	6.532827E-5
screen	6.519292E-5
practices	6.519292E-5
mentioned	6.5147804E-5
ideas	6.5147804E-5
speak	6.5102686E-5
presidential	6.5102686E-5
carry	6.5102686E-5
pictures	6.505757E-5
receive	6.501246E-5
newspaper	6.501246E-5
writes	6.496734E-5
functional	6.483199E-5
ah	6.478687E-5
anybody	6.4741755E-5
wanna	6.4651525E-5
indicate	6.456129E-5
bottom	6.456129E-5
options	6.451618E-5
latest	6.447106E-5
speaking	6.447106E-5
minister	6.447106E-5
notice	6.442594E-5
failure	6.442594E-5
truth	6.438082E-5
conserved	6.4290594E-5
israeli	6.4200365E-5
antibody	6.411013E-5
chicago	6.411013E-5
exposure	6.406501E-5
somewhere	6.40199E-5
requires	6.40199E-5
setting	6.397478E-5
shopping	6.397478E-5
steps	6.397478E-5
agents	6.392966E-5
ice	6.392966E-5
flight	6.388455E-5
crazy	6.3794316E-5
opinion	6.3794316E-5
attempt	6.3794316E-5
offers	6.37492E-5
mutant	6.365897E-5
bradley	6.361385E-5
lawyer	6.361385E-5
characters	6.356873E-5
catch	6.356873E-5
absolutely	6.3433385E-5
concerned	6.3433385E-5
mutations	6.3433385E-5
tumor	6.3343155E-5
global	6.3343155E-5
contain	6.329804E-5
generated	6.329804E-5
plays	6.329804E-5
turns	6.320781E-5
predicted	6.311757E-5
eye	6.307245E-5
missed	6.302734E-5
fit	6.302734E-5
cia	6.2982224E-5
count	6.2982224E-5
regulatory	6.2891995E-5
ball	6.2891995E-5
district	6.284688E-5
excellent	6.280176E-5
kennedy	6.280176E-5
doubt	6.280176E-5
trees	6.280176E-5
driving	6.275664E-5
gift	6.275664E-5
talked	6.266641E-5
jewish	6.257618E-5
specifically	6.257618E-5
feature	6.2531064E-5
alcohol	6.2485946E-5
mg	6.2485946E-5
functions	6.244083E-5
forces	6.244083E-5
demonstrated	6.244083E-5
uses	6.239572E-5
fourth	6.23506E-5
offered	6.230548E-5
environmental	6.226036E-5
station	6.221525E-5
audience	6.2125015E-5
asking	6.2079904E-5
september	6.2079904E-5
theater	6.2034786E-5
rise	6.2034786E-5
cash	6.198967E-5
estimates	6.198967E-5
fell	6.194455E-5
raise	6.189944E-5
measures	6.189944E-5
pieces	6.185432E-5
channel	6.18092E-5
experimental	6.176408E-5
kinds	6.171897E-5
powerful	6.171897E-5
genomic	6.171897E-5
realize	6.171897E-5
glass	6.1628736E-5
tough	6.1628736E-5
threat	6.1583625E-5
onto	6.153851E-5
affected	6.149339E-5
gas	6.149339E-5
sections	6.140316E-5
professional	6.135804E-5
fans	6.131292E-5
affect	6.131292E-5
examined	6.131292E-5
boys	6.1177576E-5
shall	6.1177576E-5
filed	6.113246E-5
distance	6.104223E-5
lewinsky	6.099711E-5
round	6.099711E-5
simon	6.099711E-5
professor	6.0951996E-5
don	6.0951996E-5
japanese	6.0726416E-5
advantage	6.0681297E-5
thinks	6.0681297E-5
double	6.0681297E-5
iraq	6.0591065E-5
purpose	6.054595E-5
candidates	6.054595E-5
letters	6.050083E-5
florida	6.050083E-5
cultural	6.0455717E-5
sad	6.0455717E-5
dress	6.0365484E-5
covered	6.0365484E-5
connor	6.032037E-5
argument	6.032037E-5
prime	6.0230137E-5
fairly	6.0230137E-5
challenge	6.0230137E-5
doctor	6.018502E-5
combination	6.018502E-5
property	6.0139904E-5
grew	6.0094786E-5
easier	6.0094786E-5
membrane	5.995944E-5
represent	5.995944E-5
occur	5.9914324E-5
pop	5.9914324E-5
calculated	5.9869206E-5
writer	5.9869206E-5
memory	5.9869206E-5
manager	5.9869206E-5
video	5.9778973E-5
regulation	5.968874E-5
classes	5.9643626E-5
hybridization	5.9643626E-5
views	5.9643626E-5
giles	5.9643626E-5
player	5.9598508E-5
prevent	5.9598508E-5
unique	5.9553393E-5
concentrations	5.946316E-5
watched	5.946316E-5
slightly	5.946316E-5
heat	5.946316E-5
examples	5.9372927E-5
stopped	5.9327813E-5
emergency	5.923758E-5
vs	5.9147347E-5
foot	5.9147347E-5
database	5.910223E-5
interaction	5.910223E-5
homes	5.9057114E-5
forced	5.9057114E-5
developing	5.9057114E-5
confidence	5.9012E-5
procedures	5.896688E-5
herself	5.896688E-5
funding	5.8831534E-5
charges	5.8786416E-5
obvious	5.8786416E-5
grown	5.8696183E-5
japan	5.8696183E-5
increases	5.8696183E-5
spring	5.8696183E-5
frequency	5.8696183E-5
responses	5.8560836E-5
protection	5.8560836E-5
worst	5.8470603E-5
johnson	5.838037E-5
killing	5.838037E-5
winter	5.838037E-5
protect	5.8335256E-5
procedure	5.8335256E-5
contract	5.8290138E-5
jury	5.8290138E-5
village	5.8245023E-5
goal	5.8245023E-5
damage	5.819991E-5
movement	5.819991E-5
familiar	5.819991E-5
responsibility	5.819991E-5
screening	5.819991E-5
prudie	5.815479E-5
cuz	5.815479E-5
revealed	5.8064557E-5
iii	5.8064557E-5
becomes	5.7974325E-5
listen	5.7974325E-5
dance	5.7974325E-5
weapons	5.7974325E-5
mission	5.792921E-5
choose	5.792921E-5
resulting	5.779386E-5
markets	5.7748744E-5
postal	5.765851E-5
hurt	5.765851E-5
collected	5.756828E-5
keeping	5.756828E-5
straight	5.7387813E-5
guide	5.7297584E-5
providing	5.7252466E-5
served	5.7252466E-5
january	5.720735E-5
percentage	5.7026886E-5
clean	5.7026886E-5
soul	5.6981768E-5
interests	5.6936653E-5
biological	5.6936653E-5
buildings	5.6936653E-5
weird	5.689154E-5
highest	5.689154E-5
safe	5.684642E-5
readers	5.684642E-5
hearing	5.6801306E-5
index	5.6801306E-5
thomas	5.6756187E-5
located	5.6665955E-5
buffer	5.6665955E-5
assay	5.662084E-5
suggesting	5.6530607E-5
clones	5.648549E-5
ensure	5.639526E-5
score	5.6305027E-5
hollywood	5.6305027E-5
th-century	5.6305027E-5
fashion	5.625991E-5
concern	5.6214794E-5
believed	5.6214794E-5
drop	5.6169676E-5
seriously	5.6169676E-5
constitution	5.612456E-5
direction	5.612456E-5
co	5.612456E-5
domains	5.6079443E-5
pairs	5.603433E-5
track	5.603433E-5
induced	5.603433E-5
equipment	5.5989214E-5
decide	5.5944096E-5
bet	5.589898E-5
ends	5.5853863E-5
coffee	5.5853863E-5
ran	5.5853863E-5
category	5.580875E-5
extent	5.580875E-5
testimony	5.580875E-5
council	5.576363E-5
somehow	5.576363E-5
announced	5.576363E-5
exercise	5.5673398E-5
somewhat	5.5628283E-5
km	5.5628283E-5
fully	5.558317E-5
error	5.558317E-5
worry	5.553805E-5
literature	5.553805E-5
ancient	5.5492936E-5
experiment	5.5492936E-5
indicated	5.5447817E-5
august	5.5402703E-5
actions	5.5402703E-5
teams	5.5402703E-5
finished	5.5402703E-5
plot	5.5357585E-5
native	5.531247E-5
hm	5.531247E-5
conducted	5.5267352E-5
congressional	5.5267352E-5
beat	5.5222237E-5
released	5.5222237E-5
lee	5.5222237E-5
russia	5.517712E-5
virus	5.5132004E-5
heavy	5.5132004E-5
criteria	5.508689E-5
clothes	5.504177E-5
construction	5.504177E-5
assistance	5.4996657E-5
code	5.4996657E-5
pair	5.4996657E-5
lsc	5.495154E-5
valley	5.481619E-5
necessarily	5.481619E-5
entertainment	5.472596E-5
bacteria	5.472596E-5
andrew	5.459061E-5
processes	5.459061E-5
taste	5.459061E-5
re	5.459061E-5
missing	5.4545493E-5
buying	5.4545493E-5
pages	5.450038E-5
gold	5.450038E-5
glad	5.450038E-5
decisions	5.445526E-5
earth	5.445526E-5
opened	5.445526E-5
antibodies	5.4410146E-5
variation	5.4365028E-5
institute	5.4365028E-5
positions	5.4319913E-5
terminal	5.42748E-5
agent	5.422968E-5
reality	5.4184566E-5
pm	5.4184566E-5
derived	5.4094333E-5
approved	5.4094333E-5
grow	5.4094333E-5
structures	5.4049215E-5
conversation	5.4049215E-5
latin	5.3958982E-5
cities	5.386875E-5
selling	5.3823635E-5
sen	5.37334E-5
closed	5.3688287E-5
learning	5.3688287E-5
entirely	5.3688287E-5
fixed	5.364317E-5
criminal	5.364317E-5
writers	5.3598054E-5
tape	5.3598054E-5
violence	5.3552936E-5
aids	5.3552936E-5
birthday	5.3552936E-5
survey	5.3552936E-5
http	5.3552936E-5
germany	5.350782E-5
largely	5.3462703E-5
concerns	5.341759E-5
ll	5.341759E-5
depends	5.3372474E-5
core	5.3327356E-5
location	5.3327356E-5
pro	5.3327356E-5
hundreds	5.328224E-5
block	5.328224E-5
forget	5.3237123E-5
opening	5.3056658E-5
gay	5.3056658E-5
towards	5.296643E-5
evening	5.296643E-5
isolated	5.296643E-5
combined	5.2876196E-5
jan	5.2831077E-5
bay	5.2831077E-5
younger	5.2740845E-5
originally	5.2740845E-5
similarly	5.269573E-5
competition	5.2605497E-5
spin	5.256038E-5
context	5.256038E-5
fresh	5.2515265E-5
surprised	5.2515265E-5
tomorrow	5.242503E-5
receptors	5.242503E-5
streets	5.2289684E-5
chromosome	5.2244566E-5
microarray	5.2244566E-5
placed	5.2244566E-5
apartment	5.219945E-5
windows	5.2154333E-5
greatest	5.2154333E-5
discussed	5.210922E-5
crisis	5.210922E-5
tells	5.210922E-5
kinase	5.210922E-5
occurred	5.210922E-5
contained	5.210922E-5
machine	5.2064104E-5
assessment	5.2064104E-5
chain	5.2064104E-5
operation	5.2064104E-5
foundation	5.2064104E-5
identity	5.2064104E-5
essential	5.2018986E-5
dawn	5.2018986E-5
football	5.2018986E-5
changing	5.197387E-5
walking	5.197387E-5
pp	5.197387E-5
xander	5.197387E-5
holding	5.1928753E-5
mary	5.188364E-5
medicine	5.183852E-5
revenue	5.183852E-5
freedom	5.1793406E-5
african	5.1793406E-5
aware	5.1748288E-5
relevant	5.1703173E-5
battle	5.1703173E-5
scale	5.1658055E-5
domestic	5.161294E-5
express	5.161294E-5
assume	5.1567826E-5
dictionary	5.1522708E-5
pbs	5.1477593E-5
skin	5.1432475E-5
contributions	5.1432475E-5
golf	5.1432475E-5
quarter	5.138736E-5
remained	5.138736E-5
inc	5.138736E-5
items	5.1342242E-5
cross	5.1342242E-5
cultures	5.1342242E-5
condition	5.125201E-5
signed	5.125201E-5
becoming	5.1206895E-5
documents	5.1206895E-5
window	5.111666E-5
stores	5.102643E-5
standing	5.102643E-5
stone	5.102643E-5
participants	5.0981314E-5
abuse	5.0981314E-5
strains	5.089108E-5
doctors	5.0845963E-5
prison	5.0755734E-5
slow	5.0710616E-5
smith	5.0710616E-5
policies	5.0620383E-5
balance	5.0620383E-5
serum	5.0620383E-5
decades	5.057527E-5
murder	5.057527E-5
intended	5.057527E-5
wearing	5.057527E-5
stars	5.057527E-5
terrorist	5.053015E-5
copy	5.053015E-5
connection	5.053015E-5
resulted	5.053015E-5
shares	5.0485036E-5
ladin	5.0485036E-5
advice	5.0485036E-5
marriage	5.0439918E-5
suppose	5.0394803E-5
typically	5.0394803E-5
lunch	5.0259456E-5
removed	5.0259456E-5
charles	5.0214338E-5
cellular	5.0214338E-5
images	5.0214338E-5
importance	5.0169223E-5
visitors	5.0169223E-5
birth	5.0124105E-5
corner	5.0124105E-5
strange	5.007899E-5
paris	5.0033872E-5
returned	5.0033872E-5
yep	5.0033872E-5
discovered	5.0033872E-5
enjoyed	4.9988757E-5
studied	4.994364E-5
proposal	4.994364E-5
drink	4.9898525E-5
picked	4.9898525E-5
division	4.985341E-5
stupid	4.985341E-5
cable	4.985341E-5
teacher	4.980829E-5
brief	4.980829E-5
package	4.9763177E-5
santa	4.9763177E-5
lung	4.9763177E-5
profile	4.9763177E-5
shape	4.9763177E-5
strain	4.971806E-5
chosen	4.971806E-5
suddenly	4.9627826E-5
corresponding	4.9627826E-5
technical	4.9627826E-5
skills	4.9627826E-5
exist	4.958271E-5
editors	4.958271E-5
moral	4.949248E-5
dependent	4.949248E-5
fighting	4.949248E-5
christian	4.9447364E-5
managers	4.9447364E-5
fan	4.9447364E-5
survival	4.9402246E-5
concept	4.92669E-5
sec	4.922178E-5
mixed	4.922178E-5
definition	4.9176666E-5
leadership	4.9176666E-5
dropped	4.9176666E-5
linked	4.9176666E-5
afternoon	4.9176666E-5
leaves	4.9131548E-5
array	4.9086433E-5
unlike	4.9041315E-5
limit	4.9041315E-5
garden	4.9041315E-5
experts	4.9041315E-5
truly	4.9041315E-5
task	4.9041315E-5
arms	4.89962E-5
transcripts	4.89962E-5
dollar	4.8951086E-5
interactions	4.8951086E-5
mortality	4.8905968E-5
frequently	4.8905968E-5
audit	4.8860853E-5
restaurant	4.8860853E-5
constant	4.8860853E-5
match	4.8815735E-5
acids	4.8815735E-5
remaining	4.8815735E-5
parties	4.877062E-5
distinct	4.877062E-5
eating	4.877062E-5
monica	4.8725502E-5
train	4.863527E-5
folks	4.863527E-5
terrorism	4.8590155E-5
globe	4.8590155E-5
mccain	4.854504E-5
sensitive	4.8499922E-5
quick	4.8499922E-5
vitro	4.8499922E-5
canada	4.8499922E-5
shop	4.8454807E-5
weekly	4.8454807E-5
indian	4.8454807E-5
rat	4.8454807E-5
debt	4.840969E-5
resistance	4.8364574E-5
diet	4.8364574E-5
wine	4.8364574E-5
usual	4.827434E-5
cluster	4.818411E-5
october	4.818411E-5
sentence	4.818411E-5
allows	4.818411E-5
conclusions	4.8138994E-5
incubated	4.8093876E-5
fewer	4.8093876E-5
manner	4.804876E-5
gunn	4.804876E-5
el	4.804876E-5
answers	4.8003643E-5
scores	4.791341E-5
confirmed	4.791341E-5
helping	4.791341E-5
increasingly	4.7868296E-5
considering	4.7868296E-5
regarding	4.7868296E-5
favor	4.7823178E-5
welfare	4.7823178E-5
adults	4.7823178E-5
spread	4.7778063E-5
throw	4.7732945E-5
map	4.7732945E-5
songs	4.768783E-5
intervention	4.768783E-5
goals	4.7642716E-5
customers	4.7642716E-5
hi	4.7642716E-5
hypothesis	4.7597598E-5
ra	4.7597598E-5
describe	4.7552483E-5
traffic	4.7552483E-5
bp	4.7552483E-5
decrease	4.7507365E-5
host	4.7507365E-5
jesse	4.746225E-5
explained	4.746225E-5
snow	4.7417132E-5
extremely	4.7417132E-5
millions	4.7417132E-5
formation	4.7417132E-5
tiny	4.7417132E-5
trials	4.7372017E-5
secondary	4.7372017E-5
explanation	4.73269E-5
signaling	4.73269E-5
unfortunately	4.7281785E-5
signs	4.7281785E-5
risks	4.723667E-5
december	4.723667E-5
rural	4.7191552E-5
rare	4.7191552E-5
panel	4.7191552E-5
wood	4.7191552E-5
officer	4.7146437E-5
mechanism	4.7146437E-5
plane	4.7146437E-5
researchers	4.7146437E-5
francisco	4.7146437E-5
opposite	4.710132E-5
compare	4.710132E-5
cards	4.710132E-5
cast	4.7056204E-5
fishing	4.7056204E-5
mutation	4.7056204E-5
turning	4.7011086E-5
britain	4.7011086E-5
widely	4.6920853E-5
sweet	4.687574E-5
accounts	4.687574E-5
cup	4.687574E-5
existing	4.6830624E-5
reagan	4.6785506E-5
amazing	4.6785506E-5
hardly	4.6785506E-5
lie	4.674039E-5
pool	4.6695273E-5
bigger	4.6695273E-5
sick	4.665016E-5
chapter	4.660504E-5
era	4.660504E-5
arm	4.660504E-5
apparent	4.6559926E-5
accept	4.6559926E-5
matters	4.6514808E-5
display	4.6514808E-5
eastern	4.6514808E-5
latter	4.6469693E-5
laboratory	4.6469693E-5
stress	4.6424575E-5
peter	4.637946E-5
progress	4.637946E-5
palestinian	4.637946E-5
dogs	4.6334346E-5
virginia	4.6334346E-5
acting	4.6334346E-5
continues	4.6334346E-5
closely	4.6289228E-5
detection	4.6289228E-5
fat	4.6289228E-5
trading	4.6198995E-5
residents	4.6198995E-5
voters	4.6198995E-5
stocks	4.6198995E-5
pathway	4.6198995E-5
reporter	4.6198995E-5
tissues	4.6198995E-5
neighborhood	4.615388E-5
normally	4.615388E-5
suit	4.615388E-5
rain	4.6108762E-5
legislation	4.6108762E-5
victory	4.6108762E-5
catholic	4.6108762E-5
capacity	4.6063647E-5
managed	4.6063647E-5
users	4.5973415E-5
typical	4.5973415E-5
summary	4.59283E-5
ought	4.5883182E-5
closer	4.5838067E-5
historical	4.5838067E-5
recognized	4.579295E-5
articles	4.579295E-5
wesley	4.5747835E-5
mountain	4.5747835E-5
usat	4.5747835E-5
supreme	4.5702716E-5
telephone	4.56576E-5
port	4.56576E-5
lady	4.56576E-5
transcript	4.56576E-5
jack	4.556737E-5
long-term	4.5522254E-5
nations	4.5477136E-5
humans	4.543202E-5
cute	4.543202E-5
scientific	4.534179E-5
sensitivity	4.534179E-5
route	4.529667E-5
strike	4.5251556E-5
november	4.5251556E-5
operating	4.5251556E-5
touch	4.5251556E-5
application	4.5161323E-5
primarily	4.5161323E-5
walls	4.5161323E-5
decade	4.507109E-5
hoping	4.507109E-5
probability	4.5025976E-5
supported	4.4980858E-5
teachers	4.4980858E-5
sufficient	4.4980858E-5
significance	4.4935743E-5
guilty	4.4935743E-5
dream	4.4935743E-5
joint	4.4935743E-5
apply	4.4935743E-5
india	4.4935743E-5
cuts	4.4890625E-5
suspect	4.4890625E-5
transfer	4.484551E-5
troops	4.4800392E-5
forth	4.4800392E-5
henry	4.4800392E-5
officers	4.471016E-5
edge	4.4665045E-5
arts	4.4665045E-5
maximum	4.461993E-5
healthy	4.461993E-5
amounts	4.4574812E-5
represented	4.4574812E-5
temple	4.4529697E-5
aside	4.448458E-5
parameters	4.448458E-5
subsequent	4.448458E-5
rose	4.4439465E-5
statements	4.4439465E-5
knowing	4.4394346E-5
